week,skill,count,co_skills
2024-W33,laravel,93.5,"['agile', 'android', 'angular']"
2024-W33,tensorflow,90.2,"['agile', 'android', 'angular']"
2024-W33,cpp,87.5,"['agile', 'android', 'angular']"
2024-W33,ios,86.9,"['agile', 'android', 'angular']"
2024-W33,microservices,86.9,"['agile', 'android', 'angular']"
2024-W33,go,82.2,"['agile', 'android', 'angular']"
2024-W33,vue,76.3,"['agile', 'android', 'angular']"
2024-W33,redis,74.3,"['agile', 'android', 'angular']"
2024-W33,graphql,72.9,"['agile', 'android', 'angular']"
2024-W33,elasticsearch,66.4,"['agile', 'android', 'angular']"
2024-W33,flask,66.2,"['agile', 'android', 'angular']"
2024-W33,kotlin,65.9,"['agile', 'android', 'angular']"
2024-W33,scikit-learn,60.9,"['agile', 'android', 'angular']"
2024-W33,swift,60.1,"['agile', 'android', 'angular']"
2024-W33,dart,59.4,"['agile', 'android', 'angular']"
2024-W33,ruby,45.8,"['agile', 'android', 'angular']"
2024-W33,rust,44.8,"['agile', 'android', 'angular']"
2024-W33,fastapi,36.5,[]
2024-W33,svelte,32.3,"['agile', 'android', 'angular']"
2024-W33,llm,31.5,[]
2024-W33,scala,30.6,"['agile', 'android', 'angular']"
2024-W33,langchain,26.9,[]
2024-W34,java,271.8,"['agile', 'android', 'angular']"
2024-W34,javascript,254.4,"['agile', 'android', 'angular']"
2024-W34,python,236.5,"['agile', 'android', 'angular']"
2024-W34,react,233.4,"['agile', 'android', 'angular']"
2024-W34,aws,194.8,"['agile', 'android', 'angular']"
2024-W34,nodejs,181.6,"['agile', 'android', 'angular']"
2024-W34,docker,180.6,"['agile', 'android', 'angular']"
2024-W34,csharp,179.7,"['agile', 'android', 'angular']"
2024-W34,mysql,179.0,"['agile', 'android', 'angular']"
2024-W34,dotnet,169.9,"['agile', 'android', 'angular']"
2024-W34,azure,156.3,"['agile', 'android', 'angular']"
2024-W34,devops,154.3,"['agile', 'android', 'angular']"
2024-W34,angular,152.2,"['agile', 'android', 'aws']"
2024-W34,machine learning,146.1,"['agile', 'android', 'angular']"
2024-W34,php,145.8,"['agile', 'android', 'angular']"
2024-W34,postgresql,140.4,"['agile', 'android', 'angular']"
2024-W34,android,140.2,"['agile', 'angular', 'aws']"
2024-W34,mongodb,138.5,"['agile', 'android', 'angular']"
2024-W34,data science,137.8,"['agile', 'android', 'angular']"
2024-W34,flutter,136.9,"['agile', 'android', 'angular']"
2024-W34,spring,133.3,"['agile', 'android', 'angular']"
2024-W34,typescript,129.4,"['agile', 'android', 'angular']"
2024-W34,cybersecurity,128.2,"['agile', 'android', 'angular']"
2024-W34,agile,119.2,"['android', 'angular', 'aws']"
2024-W34,google cloud,115.1,"['agile', 'android', 'angular']"
2024-W34,blockchain,114.4,"['agile', 'android', 'angular']"
2024-W34,data engineering,111.3,"['agile', 'android', 'angular']"
2024-W34,react native,106.2,"['agile', 'android', 'angular']"
2024-W34,kubernetes,103.5,"['agile', 'android', 'angular']"
2024-W34,pytorch,102.9,"['agile', 'android', 'angular']"
2024-W34,next.js,99.6,"['agile', 'android', 'angular']"
2024-W34,deep learning,97.4,"['agile', 'android', 'angular']"
2024-W34,tensorflow,95.9,"['agile', 'android', 'angular']"
2024-W34,tailwind,95.2,"['agile', 'android', 'angular']"
2024-W34,laravel,94.5,"['agile', 'android', 'angular']"
2024-W34,cpp,87.6,"['agile', 'android', 'angular']"
2024-W34,redis,86.2,"['agile', 'android', 'angular']"
2024-W34,microservices,83.2,"['agile', 'android', 'angular']"
2024-W34,terraform,83.1,"['agile', 'android', 'angular']"
2024-W34,go,82.5,"['agile', 'android', 'angular']"
2024-W34,django,79.7,"['agile', 'android', 'angular']"
2024-W34,ios,73.8,"['agile', 'android', 'angular']"
2024-W34,scikit-learn,73.5,"['agile', 'android', 'angular']"
2024-W34,flask,68.4,"['agile', 'android', 'angular']"
2024-W34,vue,65.0,"['agile', 'android', 'angular']"
2024-W34,graphql,64.6,"['agile', 'android', 'angular']"
2024-W34,dart,62.4,"['agile', 'android', 'angular']"
2024-W34,elasticsearch,60.8,"['agile', 'android', 'angular']"
2024-W34,swift,60.0,"['agile', 'android', 'angular']"
2024-W34,kotlin,59.8,"['agile', 'android', 'angular']"
2024-W34,fastapi,57.5,[]
2024-W34,rust,55.0,"['agile', 'android', 'angular']"
2024-W34,scala,45.6,"['agile', 'android', 'angular']"
2024-W34,ruby,42.2,"['agile', 'android', 'angular']"
2024-W34,llm,37.1,[]
2024-W34,svelte,32.2,"['agile', 'android', 'angular']"
2024-W34,langchain,31.8,[]
2024-W35,java,277.2,"['agile', 'android', 'angular']"
2024-W35,python,257.8,"['agile', 'android', 'angular']"
2024-W35,javascript,253.9,"['agile', 'android', 'angular']"
2024-W35,react,231.6,"['agile', 'android', 'angular']"
2024-W35,nodejs,199.5,"['agile', 'android', 'angular']"
2024-W35,aws,183.1,"['agile', 'android', 'angular']"
2024-W35,csharp,179.8,"['agile', 'android', 'angular']"
2024-W35,mysql,177.6,"['agile', 'android', 'angular']"
2024-W35,docker,176.8,"['agile', 'android', 'angular']"
2024-W35,dotnet,158.4,"['agile', 'android', 'angular']"
2024-W35,machine learning,155.9,"['agile', 'android', 'angular']"
2024-W35,azure,146.4,"['agile', 'android', 'angular']"
2024-W35,flutter,146.0,"['agile', 'android', 'angular']"
2024-W35,angular,143.7,"['agile', 'android', 'aws']"
2024-W35,devops,141.2,"['agile', 'android', 'angular']"
2024-W35,php,140.5,"['agile', 'android', 'angular']"
2024-W35,postgresql,139.7,"['agile', 'android', 'angular']"
2024-W35,typescript,139.1,"['agile', 'android', 'angular']"
2024-W35,android,138.3,"['agile', 'angular', 'aws']"
2024-W35,data science,137.9,"['agile', 'android', 'angular']"
2024-W35,agile,131.6,"['android', 'angular', 'aws']"
2024-W35,spring,124.4,"['agile', 'android', 'angular']"
2024-W35,blockchain,121.7,"['agile', 'android', 'angular']"
2024-W35,cybersecurity,117.0,[]
2024-W35,mongodb,113.9,"['agile', 'android', 'angular']"
2024-W35,deep learning,110.9,"['agile', 'android', 'angular']"
2024-W35,pytorch,109.2,"['agile', 'android', 'angular']"
2024-W35,data engineering,109.1,"['agile', 'android', 'angular']"
2024-W35,tensorflow,108.4,"['agile', 'android', 'angular']"
2024-W35,next.js,107.0,"['agile', 'android', 'angular']"
2024-W35,kubernetes,104.6,"['agile', 'android', 'angular']"
2024-W35,react native,104.4,"['agile', 'android', 'angular']"
2024-W35,google cloud,104.2,"['agile', 'android', 'angular']"
2024-W35,laravel,103.9,"['agile', 'android', 'angular']"
2024-W35,django,94.0,"['agile', 'android', 'angular']"
2024-W35,microservices,93.7,"['agile', 'android', 'angular']"
2024-W35,terraform,92.9,"['agile', 'android', 'angular']"
2024-W35,tailwind,91.4,"['agile', 'android', 'angular']"
2024-W35,cpp,89.7,"['agile', 'android', 'angular']"
2024-W35,redis,83.9,"['agile', 'android', 'angular']"
2024-W35,go,76.9,"['agile', 'android', 'angular']"
2024-W35,vue,74.2,"['agile', 'android', 'angular']"
2024-W35,graphql,72.6,"['agile', 'android', 'angular']"
2024-W35,ios,69.6,"['agile', 'android', 'angular']"
2024-W35,kotlin,67.5,"['agile', 'android', 'angular']"
2024-W35,dart,66.1,"['agile', 'android', 'angular']"
2024-W35,flask,60.4,"['agile', 'android', 'angular']"
2024-W35,elasticsearch,60.2,"['agile', 'android', 'angular']"
2024-W35,scikit-learn,59.5,"['agile', 'android', 'angular']"
2024-W35,swift,53.4,"['agile', 'android', 'angular']"
2024-W35,fastapi,51.4,[]
2024-W35,svelte,44.6,"['agile', 'android', 'angular']"
2024-W35,rust,42.3,"['agile', 'android', 'angular']"
2024-W35,llm,40.6,[]
2024-W35,ruby,30.9,"['agile', 'android', 'angular']"
2024-W35,scala,27.0,"['agile', 'android', 'angular']"
2024-W35,langchain,25.7,[]
2024-W36,java,277.6,"['agile', 'android', 'angular']"
2024-W36,javascript,243.7,"['agile', 'android', 'angular']"
2024-W36,python,238.4,"['agile', 'android', 'angular']"
2024-W36,react,224.5,"['agile', 'android', 'angular']"
2024-W36,aws,206.2,"['agile', 'android', 'angular']"
2024-W36,mysql,190.9,"['agile', 'android', 'angular']"
2024-W36,nodejs,188.1,"['agile', 'android', 'angular']"
2024-W36,csharp,173.4,"['agile', 'android', 'angular']"
2024-W36,docker,168.3,"['agile', 'android', 'angular']"
2024-W36,dotnet,162.6,"['agile', 'android', 'angular']"
2024-W36,machine learning,162.2,"['agile', 'android', 'angular']"
2024-W36,azure,158.2,"['agile', 'android', 'angular']"
2024-W36,devops,148.4,"['agile', 'android', 'angular']"
2024-W36,flutter,146.6,"['agile', 'android', 'angular']"
2024-W36,agile,144.9,"['android', 'angular', 'aws']"
2024-W36,angular,141.2,"['agile', 'android', 'aws']"
2024-W36,php,136.0,"['agile', 'android', 'angular']"
2024-W36,typescript,129.7,"['agile', 'android', 'angular']"
2024-W36,spring,129.4,"['agile', 'android', 'angular']"
2024-W36,postgresql,128.9,"['agile', 'android', 'angular']"
2024-W36,cybersecurity,128.8,"['agile', 'android', 'angular']"
2024-W36,android,126.7,"['agile', 'angular', 'aws']"
2024-W36,data science,123.1,"['agile', 'android', 'angular']"
2024-W36,mongodb,115.3,"['agile', 'android', 'angular']"
2024-W36,google cloud,114.2,"['agile', 'android', 'angular']"
2024-W36,deep learning,113.3,"['agile', 'android', 'angular']"
2024-W36,react native,113.2,"['agile', 'android', 'angular']"
2024-W36,next.js,110.1,"['agile', 'android', 'angular']"
2024-W36,django,109.6,"['agile', 'android', 'angular']"
2024-W36,blockchain,109.1,"['agile', 'android', 'angular']"
2024-W36,kubernetes,105.6,"['agile', 'android', 'angular']"
2024-W36,tensorflow,99.4,"['agile', 'android', 'angular']"
2024-W36,cpp,99.1,"['agile', 'android', 'angular']"
2024-W36,tailwind,96.9,"['agile', 'android', 'angular']"
2024-W36,laravel,95.2,"['agile', 'android', 'angular']"
2024-W36,data engineering,93.9,"['agile', 'android', 'angular']"
2024-W36,terraform,91.9,"['agile', 'android', 'angular']"
2024-W36,pytorch,90.4,"['agile', 'android', 'angular']"
2024-W36,microservices,88.3,"['agile', 'android', 'angular']"
2024-W36,redis,85.4,"['agile', 'android', 'angular']"
2024-W36,ios,83.3,"['agile', 'android', 'angular']"
2024-W36,go,79.8,"['agile', 'android', 'angular']"
2024-W36,vue,77.8,"['agile', 'android', 'angular']"
2024-W36,kotlin,73.8,"['agile', 'android', 'angular']"
2024-W36,graphql,71.7,"['agile', 'android', 'angular']"
2024-W36,scikit-learn,66.2,"['agile', 'android', 'angular']"
2024-W36,dart,64.1,"['agile', 'android', 'angular']"
2024-W36,swift,59.5,"['agile', 'android', 'angular']"
2024-W36,flask,56.1,"['agile', 'android', 'angular']"
2024-W36,rust,54.0,"['agile', 'android', 'angular']"
2024-W36,fastapi,53.6,[]
2024-W36,elasticsearch,50.2,[]
2024-W36,ruby,44.4,"['agile', 'android', 'angular']"
2024-W36,svelte,39.9,"['agile', 'android', 'angular']"
2024-W36,scala,39.7,"['agile', 'android', 'angular']"
2024-W36,llm,32.1,[]
2024-W36,langchain,22.8,[]
2024-W37,java,271.1,"['agile', 'android', 'angular']"
2024-W37,javascript,256.9,"['agile', 'android', 'angular']"
2024-W37,python,245.7,"['agile', 'android', 'angular']"
2024-W37,react,242.5,"['agile', 'android', 'angular']"
2024-W37,aws,193.8,"['agile', 'android', 'angular']"
2024-W37,nodejs,188.6,"['agile', 'android', 'angular']"
2024-W37,docker,181.2,"['agile', 'android', 'angular']"
2024-W37,csharp,175.7,"['agile', 'android', 'angular']"
2024-W37,dotnet,175.7,"['agile', 'android', 'angular']"
2024-W37,mysql,174.4,"['agile', 'android', 'angular']"
2024-W37,azure,162.8,"['agile', 'android', 'angular']"
2024-W37,angular,157.3,"['agile', 'android', 'aws']"
2024-W37,data science,152.6,"['agile', 'android', 'angular']"
2024-W37,machine learning,151.9,"['agile', 'android', 'angular']"
2024-W37,flutter,151.6,"['agile', 'android', 'angular']"
2024-W37,devops,149.2,"['agile', 'android', 'angular']"
2024-W37,php,149.0,"['agile', 'android', 'angular']"
2024-W37,cybersecurity,147.5,"['agile', 'android', 'angular']"
2024-W37,android,138.7,"['agile', 'angular', 'aws']"
2024-W37,postgresql,136.4,"['agile', 'android', 'angular']"
2024-W37,agile,136.3,"['android', 'angular', 'aws']"
2024-W37,mongodb,133.0,"['agile', 'android', 'angular']"
2024-W37,spring,129.7,"['agile', 'android', 'angular']"
2024-W37,blockchain,123.0,"['agile', 'android', 'angular']"
2024-W37,typescript,121.1,"['agile', 'android', 'angular']"
2024-W37,google cloud,117.6,"['agile', 'android', 'angular']"
2024-W37,data engineering,116.1,"['agile', 'android', 'angular']"
2024-W37,kubernetes,115.3,"['agile', 'android', 'angular']"
2024-W37,react native,108.4,"['agile', 'android', 'angular']"
2024-W37,pytorch,103.4,"['agile', 'android', 'angular']"
2024-W37,deep learning,102.3,"['agile', 'android', 'angular']"
2024-W37,next.js,99.8,"['agile', 'android', 'angular']"
2024-W37,tailwind,97.8,"['agile', 'android', 'angular']"
2024-W37,tensorflow,95.4,"['agile', 'android', 'angular']"
2024-W37,laravel,92.4,"['agile', 'android', 'angular']"
2024-W37,microservices,84.7,"['agile', 'android', 'angular']"
2024-W37,cpp,82.4,"['agile', 'android', 'angular']"
2024-W37,graphql,77.9,"['agile', 'android', 'angular']"
2024-W37,kotlin,77.1,"['agile', 'android', 'angular']"
2024-W37,django,76.0,"['agile', 'android', 'angular']"
2024-W37,ios,75.8,"['agile', 'android', 'angular']"
2024-W37,go,75.7,"['agile', 'android', 'angular']"
2024-W37,terraform,74.3,"['agile', 'android', 'angular']"
2024-W37,elasticsearch,72.6,"['agile', 'android', 'angular']"
2024-W37,vue,72.4,"['agile', 'android', 'angular']"
2024-W37,flask,69.8,"['agile', 'android', 'angular']"
2024-W37,redis,68.8,[]
2024-W37,rust,63.4,"['agile', 'android', 'angular']"
2024-W37,scikit-learn,59.0,"['agile', 'android', 'angular']"
2024-W37,fastapi,56.6,"['agile', 'android', 'angular']"
2024-W37,dart,55.2,"['agile', 'android', 'angular']"
2024-W37,ruby,48.5,"['agile', 'android', 'angular']"
2024-W37,llm,47.1,[]
2024-W37,swift,45.4,"['agile', 'android', 'angular']"
2024-W37,scala,31.9,"['agile', 'android', 'angular']"
2024-W37,langchain,30.7,[]
2024-W37,svelte,28.2,"['agile', 'android', 'angular']"
2024-W38,java,271.6,"['agile', 'android', 'angular']"
2024-W38,javascript,255.7,"['agile', 'android', 'angular']"
2024-W38,python,250.0,"['agile', 'android', 'angular']"
2024-W38,react,241.2,"['agile', 'android', 'angular']"
2024-W38,aws,195.9,"['agile', 'android', 'angular']"
2024-W38,nodejs,192.3,"['agile', 'android', 'angular']"
2024-W38,csharp,180.1,"['agile', 'android', 'angular']"
2024-W38,docker,175.8,"['agile', 'android', 'angular']"
2024-W38,mysql,161.1,"['agile', 'android', 'angular']"
2024-W38,dotnet,160.5,"['agile', 'android', 'angular']"
2024-W38,machine learning,158.0,"['agile', 'android', 'angular']"
2024-W38,azure,155.7,"['agile', 'android', 'angular']"
2024-W38,angular,147.0,"['agile', 'android', 'aws']"
2024-W38,devops,146.7,"['agile', 'android', 'angular']"
2024-W38,php,145.1,"['agile', 'android', 'angular']"
2024-W38,data science,144.7,"['agile', 'android', 'angular']"
2024-W38,spring,138.5,"['agile', 'android', 'angular']"
2024-W38,postgresql,135.8,"['agile', 'android', 'angular']"
2024-W38,cybersecurity,135.3,"['agile', 'android', 'angular']"
2024-W38,flutter,134.9,"['agile', 'android', 'angular']"
2024-W38,mongodb,131.7,"['agile', 'android', 'angular']"
2024-W38,typescript,129.6,"['agile', 'android', 'angular']"
2024-W38,agile,129.4,"['android', 'angular', 'aws']"
2024-W38,android,124.9,"['agile', 'angular', 'aws']"
2024-W38,blockchain,120.1,"['agile', 'android', 'angular']"
2024-W38,deep learning,113.2,"['agile', 'android', 'angular']"
2024-W38,data engineering,110.1,"['agile', 'android', 'angular']"
2024-W38,google cloud,107.1,"['agile', 'android', 'angular']"
2024-W38,react native,106.1,"['agile', 'android', 'angular']"
2024-W38,next.js,105.6,"['agile', 'android', 'angular']"
2024-W38,tensorflow,104.7,"['agile', 'android', 'angular']"
2024-W38,microservices,103.8,"['agile', 'android', 'angular']"
2024-W38,django,103.6,"['agile', 'android', 'angular']"
2024-W38,laravel,103.2,"['agile', 'android', 'angular']"
2024-W38,pytorch,102.9,"['agile', 'android', 'angular']"
2024-W38,kubernetes,100.3,"['agile', 'android', 'angular']"
2024-W38,terraform,96.1,"['agile', 'android', 'angular']"
2024-W38,tailwind,95.8,"['agile', 'android', 'angular']"
2024-W38,redis,92.1,"['agile', 'android', 'angular']"
2024-W38,ios,83.6,"['agile', 'android', 'angular']"
2024-W38,fastapi,73.6,"['agile', 'android', 'angular']"
2024-W38,elasticsearch,72.8,"['agile', 'android', 'angular']"
2024-W38,cpp,71.9,"['agile', 'android', 'angular']"
2024-W38,graphql,71.7,"['agile', 'android', 'angular']"
2024-W38,vue,70.5,"['agile', 'android', 'angular']"
2024-W38,kotlin,68.4,"['agile', 'android', 'angular']"
2024-W38,go,67.4,"['agile', 'android', 'angular']"
2024-W38,dart,65.9,"['agile', 'android', 'angular']"
2024-W38,flask,58.1,"['agile', 'android', 'angular']"
2024-W38,swift,54.6,"['agile', 'android', 'angular']"
2024-W38,scikit-learn,54.1,"['agile', 'android', 'angular']"
2024-W38,rust,53.1,"['agile', 'android', 'angular']"
2024-W38,scala,51.7,"['agile', 'android', 'angular']"
2024-W38,ruby,44.2,"['agile', 'android', 'angular']"
2024-W38,llm,37.7,[]
2024-W38,svelte,25.3,"['agile', 'android', 'angular']"
2024-W38,langchain,22.3,[]
2024-W39,java,264.5,"['agile', 'android', 'angular']"
2024-W39,javascript,257.6,"['agile', 'android', 'angular']"
2024-W39,python,246.7,"['agile', 'android', 'angular']"
2024-W39,react,231.1,"['agile', 'android', 'angular']"
2024-W39,aws,206.0,"['agile', 'android', 'angular']"
2024-W39,nodejs,183.0,"['agile', 'android', 'angular']"
2024-W39,docker,175.4,"['agile', 'android', 'angular']"
2024-W39,csharp,172.6,"['agile', 'android', 'angular']"
2024-W39,mysql,170.2,"['agile', 'android', 'angular']"
2024-W39,dotnet,155.4,"['agile', 'android', 'angular']"
2024-W39,machine learning,149.6,"['agile', 'android', 'angular']"
2024-W39,azure,146.2,"['agile', 'android', 'angular']"
2024-W39,angular,144.7,"['agile', 'android', 'aws']"
2024-W39,blockchain,140.9,"['agile', 'android', 'angular']"
2024-W39,postgresql,140.6,"['agile', 'android', 'angular']"
2024-W39,spring,137.7,"['agile', 'android', 'angular']"
2024-W39,agile,136.3,"['android', 'angular', 'aws']"
2024-W39,cybersecurity,136.2,"['agile', 'android', 'angular']"
2024-W39,devops,135.5,"['agile', 'android', 'angular']"
2024-W39,typescript,134.4,"['agile', 'android', 'angular']"
2024-W39,php,134.3,"['agile', 'android', 'angular']"
2024-W39,data science,132.5,"['agile', 'android', 'angular']"
2024-W39,android,127.6,"['agile', 'angular', 'aws']"
2024-W39,mongodb,124.5,"['agile', 'android', 'angular']"
2024-W39,flutter,122.4,"['agile', 'android', 'angular']"
2024-W39,react native,118.1,"['agile', 'android', 'angular']"
2024-W39,kubernetes,114.7,"['agile', 'android', 'angular']"
2024-W39,next.js,105.5,"['agile', 'android', 'angular']"
2024-W39,tensorflow,104.2,"['agile', 'android', 'angular']"
2024-W39,google cloud,99.6,"['agile', 'android', 'angular']"
2024-W39,laravel,97.2,"['agile', 'android', 'angular']"
2024-W39,pytorch,95.3,"['agile', 'android', 'angular']"
2024-W39,tailwind,92.6,"['agile', 'android', 'angular']"
2024-W39,cpp,91.8,"['agile', 'android', 'angular']"
