candidate_id,target_role,experience_level,cv_skills_count,required_skills_count,preferred_skills_count,matched_required_count,matched_preferred_count,missing_required_count,missing_preferred_count,required_match_ratio,preferred_match_ratio,project_match_ratio,experience_months,num_projects,has_projects,num_certificates,has_certificates,ats_quality_score,final_score,level
CAND_1FDE2082,Data Analyst,Junior,26,10,7,6,3,4,4,0.6,0.42857142857142855,0.11764705882352941,36.0,4.0,1,2.0,1,63.0,57.2,Intermediate
CAND_08C635C6,Data Engineer,Entry Level,26,10,15,2,5,7,9,0.2222222222222222,0.35714285714285715,0.08695652173913043,6.0,3.0,1,3.0,1,60.0,31.51,Beginner
CAND_D288575C,QA Engineer,Fresher,23,10,8,0,0,10,8,0.0,0.0,0.0,0.0,1.0,1,3.0,1,45.5,9.94,Beginner
CAND_6C21118A,QA Engineer,Entry Level,26,10,8,0,3,10,5,0.0,0.375,0.05555555555555555,12.0,1.0,1,3.0,1,50.0,22.25,Beginner
CAND_A5CE7BF4,System Administrator,Fresher,25,2,0,0,0,2,0,0.0,0.0,0.0,0.0,3.0,1,2.0,1,56.5,11.82,Beginner
CAND_524187DF,Cloud Engineer,Junior,24,10,7,2,2,8,5,0.2,0.2857142857142857,0.058823529411764705,36.0,5.0,1,4.0,1,69.0,43.19,Beginner
CAND_CF3F4F26,Business Analyst,Mid Level,25,10,6,5,1,5,5,0.5,0.16666666666666666,0.1875,48.0,5.0,1,2.0,1,66.5,51.8,Intermediate
CAND_47344BFE,Full Stack Developer,Fresher,22,10,9,5,5,5,4,0.5,0.5555555555555556,0.1111111111111111,0.0,4.0,1,0.0,0,53.0,34.87,Beginner
CAND_22E3C16E,UI/UX Designer,Entry Level,22,10,7,0,0,10,7,0.0,0.0,0.0,6.0,3.0,1,1.0,1,50.0,13.25,Beginner
CAND_5F469534,Data Scientist,Entry Level,24,10,9,3,4,7,5,0.3,0.4444444444444444,0.10526315789473684,12.0,5.0,1,5.0,1,71.0,44.07,Beginner
CAND_2A94E643,System Administrator,Entry Level,24,2,0,0,0,2,0,0.0,0.0,0.0,12.0,4.0,1,3.0,1,62.0,21.6,Beginner
CAND_620069F1,Data Scientist,Junior,24,10,9,3,5,7,4,0.3,0.5555555555555556,0.10526315789473684,36.0,2.0,1,3.0,1,52.0,46.07,Beginner
CAND_A702C5B5,Mobile Developer,Fresher,23,10,15,2,1,8,14,0.2,0.06666666666666667,0.04,0.0,2.0,1,0.0,0,44.5,14.82,Beginner
CAND_79BCE495,System Administrator,Fresher,27,2,0,1,0,1,0,0.5,0.0,0.5,0.0,3.0,1,1.0,1,57.5,37.38,Beginner
CAND_0A6E98B0,Full Stack Developer,Fresher,23,10,9,5,4,5,5,0.5,0.4444444444444444,0.16666666666666666,0.0,1.0,1,1.0,1,41.5,32.69,Beginner
CAND_2AC0CD58,Machine Learning Engineer,Fresher,27,10,1,4,0,6,1,0.4,0.0,0.09090909090909091,0.0,1.0,1,2.0,1,49.5,25.51,Beginner
CAND_8DCFE36D,Frontend Developer,Fresher,22,10,10,0,3,10,6,0.0,0.3333333333333333,0.0,0.0,1.0,1,1.0,1,40.0,9.0,Beginner
CAND_E02602C8,Security Engineer,Entry Level,26,10,13,1,6,9,5,0.1,0.5454545454545454,0.047619047619047616,12.0,2.0,1,1.0,1,51.0,25.55,Beginner
CAND_17C23058,Data Analyst,Fresher,28,10,7,7,3,3,4,0.7,0.42857142857142855,0.23529411764705882,0.0,7.0,1,1.0,1,79.0,46.77,Beginner
CAND_D2786E9A,System Administrator,Entry Level,21,2,0,0,0,2,0,0.0,0.0,0.0,6.0,4.0,1,0.0,0,51.5,11.32,Beginner
CAND_40141A12,Machine Learning Engineer,Junior,24,10,1,1,0,9,1,0.1,0.0,0.09090909090909091,24.0,3.0,1,2.0,1,55.0,32.11,Beginner
CAND_94EB7924,Data Scientist,Junior,29,10,9,4,4,6,5,0.4,0.4444444444444444,0.0,36.0,0.0,0,3.0,1,49.5,43.92,Beginner
CAND_255788C6,Cloud Engineer,Fresher,25,10,7,1,1,9,6,0.1,0.14285714285714285,0.058823529411764705,0.0,3.0,1,3.0,1,58.5,20.24,Beginner
CAND_EEDA574B,AI ML,Entry Level,30,10,12,8,2,2,9,0.8,0.18181818181818182,0.09523809523809523,6.0,3.0,1,2.0,1,64.0,51.2,Intermediate
CAND_B0FCB3F9,Frontend Developer,Junior,28,10,10,1,1,9,8,0.1,0.1111111111111111,0.05263157894736842,36.0,3.0,1,1.0,1,59.0,30.85,Beginner
CAND_F8E1225E,Machine Learning Engineer,Entry Level,24,10,1,3,0,7,1,0.3,0.0,0.18181818181818182,6.0,6.0,1,2.0,1,70.0,30.98,Beginner
CAND_4EDAA23B,QA Engineer,Entry Level,24,10,8,0,2,10,6,0.0,0.25,0.0,6.0,4.0,1,3.0,1,62.0,20.35,Beginner
CAND_94586652,Security Engineer,Entry Level,24,10,13,2,5,8,6,0.2,0.45454545454545453,0.047619047619047616,6.0,1.0,1,2.0,1,45.0,24.93,Beginner
CAND_528C4E5B,Mobile Developer,Junior,25,10,15,2,6,8,9,0.2,0.4,0.0,36.0,1.0,1,3.0,1,48.5,37.09,Beginner
CAND_2B7A1FFB,Data Analyst,Junior,27,10,7,6,3,4,4,0.6,0.42857142857142855,0.17647058823529413,36.0,4.0,1,2.0,1,64.5,58.16,Intermediate
CAND_F4B75389,QA Engineer,Entry Level,24,10,8,0,1,10,7,0.0,0.125,0.0,6.0,4.0,1,1.0,1,58.0,14.9,Beginner
CAND_4B37CB9C,Mobile Developer,Entry Level,23,10,15,2,3,8,12,0.2,0.2,0.0,12.0,1.0,1,1.0,1,41.5,23.24,Beginner
CAND_364D2919,Frontend Developer,Junior,21,10,10,1,3,9,6,0.1,0.3333333333333333,0.10526315789473684,24.0,7.0,1,2.0,1,70.5,36.44,Beginner
CAND_FFAF2AA4,Cloud Engineer,Junior,20,10,7,0,2,10,5,0.0,0.2857142857142857,0.0,24.0,2.0,1,2.0,1,44.0,27.39,Beginner
CAND_ED502398,Software Engineer,Entry Level,26,10,11,5,4,5,6,0.5,0.4,0.15,12.0,2.0,1,4.0,1,57.0,47.93,Beginner
CAND_0FEEEC7E,QA Engineer,Mid Level,25,10,8,1,1,9,7,0.1,0.125,0.05555555555555555,48.0,4.0,1,3.0,1,63.5,35.26,Beginner
CAND_80573D54,Data Scientist,Entry Level,24,10,9,3,4,7,5,0.3,0.4444444444444444,0.15789473684210525,12.0,4.0,1,2.0,1,60.0,38.31,Beginner
CAND_CBD8B622,Backend Developer,Fresher,23,10,9,1,1,8,8,0.1111111111111111,0.1111111111111111,0.058823529411764705,0.0,2.0,1,3.0,1,50.5,18.3,Beginner
CAND_3552F57C,Machine Learning Engineer,Junior,24,10,1,1,0,9,1,0.1,0.0,0.09090909090909091,36.0,4.0,1,5.0,1,66.0,38.66,Beginner
CAND_58236526,Product Manager,Fresher,21,8,0,2,0,6,0,0.25,0.0,0.125,0.0,6.0,1,4.0,1,69.5,28.35,Beginner
CAND_242CEE98,Software Engineer,Fresher,26,10,11,7,4,3,6,0.7,0.4,0.0,0.0,0.0,0,0.0,0,39.0,33.95,Beginner
CAND_F80C7D7F,Business Analyst,Fresher,24,10,6,0,1,10,5,0.0,0.16666666666666666,0.0625,0.0,4.0,1,3.0,1,62.0,16.7,Beginner
CAND_EDCCD558,DevOps Engineer,Entry Level,26,10,7,3,2,7,5,0.3,0.2857142857142857,0.0,6.0,0.0,0,1.0,1,41.0,22.66,Beginner
CAND_A55CB945,Machine Learning Engineer,Junior,23,10,1,2,0,8,1,0.2,0.0,0.09090909090909091,24.0,3.0,1,2.0,1,53.5,36.04,Beginner
CAND_6158EDE8,Frontend Developer,Entry Level,24,10,10,2,2,8,7,0.2,0.2222222222222222,0.0,6.0,4.0,1,1.0,1,58.0,23.87,Beginner
CAND_A209E4CF,Backend Developer,Entry Level,22,10,9,4,2,5,7,0.4444444444444444,0.2222222222222222,0.23529411764705882,6.0,2.0,1,1.0,1,45.0,34.86,Beginner
CAND_5BA74559,Software Engineer,Fresher,25,10,11,6,5,4,5,0.6,0.5,0.2,0.0,4.0,1,1.0,1,59.5,41.98,Beginner
CAND_04FD2748,Cloud Engineer,Junior,24,10,7,4,0,6,7,0.4,0.0,0.0,36.0,0.0,0,0.0,0,36.0,32.8,Beginner
CAND_02E55253,Security Engineer,Fresher,26,10,13,1,4,9,7,0.1,0.36363636363636365,0.09523809523809523,0.0,7.0,1,0.0,0,74.0,17.76,Beginner
CAND_F5468A70,UI/UX Designer,Entry Level,25,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,12.0,7.0,1,1.0,1,74.5,19.65,Beginner
CAND_54D27AB1,DevOps Engineer,Entry Level,22,10,7,4,0,6,7,0.4,0.0,0.058823529411764705,6.0,3.0,1,2.0,1,52.0,32.23,Beginner
CAND_8E73B0B4,Product Manager,Fresher,27,8,0,1,0,7,0,0.125,0.0,0.0,0.0,6.0,1,2.0,1,74.5,17.73,Beginner
CAND_27ED24C9,Machine Learning Engineer,Entry Level,23,10,1,2,0,8,1,0.2,0.0,0.09090909090909091,6.0,2.0,1,3.0,1,50.5,24.97,Beginner
CAND_A1ACB644,Machine Learning Engineer,Entry Level,24,10,1,2,0,8,1,0.2,0.0,0.09090909090909091,6.0,4.0,1,4.0,1,64.0,29.31,Beginner
CAND_B8AC8467,Cloud Engineer,Fresher,28,10,7,2,1,8,6,0.2,0.14285714285714285,0.11764705882352941,0.0,4.0,1,0.0,0,62.0,19.29,Beginner
CAND_B788ED24,Data Analyst,Entry Level,29,10,7,6,3,4,4,0.6,0.42857142857142855,0.17647058823529413,6.0,3.0,1,3.0,1,64.5,48.91,Beginner
CAND_021D3C94,Machine Learning Engineer,Fresher,22,10,1,1,0,9,1,0.1,0.0,0.09090909090909091,0.0,4.0,1,1.0,1,55.0,15.11,Beginner
CAND_A53B0E11,Cloud Engineer,Mid Level,26,10,7,4,0,6,7,0.4,0.0,0.11764705882352941,48.0,7.0,1,1.0,1,76.0,43.56,Beginner
CAND_96C5E9B0,Data Engineer,Entry Level,25,10,15,2,1,7,13,0.2222222222222222,0.07142857142857142,0.08695652173913043,6.0,4.0,1,1.0,1,59.5,24.63,Beginner
CAND_BC0E27BA,Business Analyst,Fresher,25,10,6,3,0,7,6,0.3,0.0,0.0625,0.0,6.0,1,1.0,1,69.5,23.41,Beginner
CAND_985C2068,Data Scientist,Junior,28,10,9,4,6,6,3,0.4,0.6666666666666666,0.3157894736842105,36.0,5.0,1,3.0,1,73.0,57.05,Intermediate
CAND_21A69186,Security Engineer,Fresher,27,10,13,1,2,9,9,0.1,0.18181818181818182,0.0,0.0,1.0,1,0.0,0,45.5,9.76,Beginner
CAND_E122E9B8,Cloud Engineer,Fresher,25,10,7,2,1,8,6,0.2,0.14285714285714285,0.11764705882352941,0.0,6.0,1,1.0,1,69.5,21.67,Beginner
CAND_55F80A1F,Software Engineer,Junior,27,10,11,6,5,4,5,0.6,0.5,0.2,36.0,1.0,1,3.0,1,51.5,57.24,Intermediate
CAND_D617CED8,Backend Developer,Fresher,24,10,9,4,2,5,7,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0,1.0,1,38.0,23.9,Beginner
CAND_CC12CF2A,UI/UX Designer,Entry Level,23,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,6.0,4.0,1,1.0,1,56.5,15.0,Beginner
CAND_0630889B,QA Engineer,Entry Level,26,10,8,1,3,9,5,0.1,0.375,0.0,6.0,6.0,1,2.0,1,73.0,24.15,Beginner
CAND_BC741150,DevOps Engineer,Entry Level,24,10,7,1,1,9,6,0.1,0.14285714285714285,0.0,12.0,2.0,1,1.0,1,48.0,20.66,Beginner
CAND_053A8A62,Software Engineer,Fresher,26,10,11,5,4,5,6,0.5,0.4,0.25,0.0,5.0,1,1.0,1,66.0,38.05,Beginner
CAND_6950EA7C,Frontend Developer,Entry Level,23,10,10,2,0,8,9,0.2,0.0,0.0,12.0,3.0,1,3.0,1,55.5,29.27,Beginner
CAND_B7ACEFB5,Data Analyst,Fresher,27,10,7,5,3,5,4,0.5,0.42857142857142855,0.058823529411764705,0.0,3.0,1,4.0,1,63.5,41.34,Beginner
CAND_329CC642,Backend Developer,Fresher,20,10,9,3,1,6,8,0.3333333333333333,0.1111111111111111,0.058823529411764705,0.0,2.0,1,1.0,1,42.0,22.76,Beginner
CAND_3DF7B212,Machine Learning Engineer,Junior,23,10,1,1,0,9,1,0.1,0.0,0.09090909090909091,24.0,4.0,1,3.0,1,60.5,34.39,Beginner
CAND_44536D15,Business Analyst,Junior,27,10,6,2,1,8,5,0.2,0.16666666666666666,0.125,24.0,5.0,1,1.0,1,67.5,36.92,Beginner
CAND_755441DD,System Administrator,Fresher,27,2,0,1,0,1,0,0.5,0.0,0.5,0.0,6.0,1,4.0,1,78.5,44.42,Beginner
CAND_AF6BFEE1,Frontend Developer,Entry Level,25,10,10,1,1,9,8,0.1,0.1111111111111111,0.0,6.0,3.0,1,0.0,0,52.5,16.49,Beginner
CAND_838E2696,Data Analyst,Entry Level,23,10,7,5,3,5,4,0.5,0.42857142857142855,0.17647058823529413,6.0,3.0,1,3.0,1,55.5,44.46,Beginner
CAND_F2735A3E,Software Engineer,Fresher,24,10,11,5,5,5,5,0.5,0.5,0.15,0.0,3.0,1,2.0,1,55.0,39.0,Beginner
CAND_C5EBB831,Cloud Engineer,Entry Level,23,10,7,1,2,9,5,0.1,0.2857142857142857,0.0,6.0,6.0,1,3.0,1,70.5,25.13,Beginner
CAND_8B8160BE,Product Manager,Entry Level,25,8,0,2,0,6,0,0.25,0.0,0.25,12.0,2.0,1,2.0,1,51.5,31.16,Beginner
CAND_B041F117,System Administrator,Fresher,25,2,0,0,0,2,0,0.0,0.0,0.0,0.0,4.0,1,1.0,1,59.5,9.97,Beginner
CAND_552B15F8,Data Engineer,Junior,23,10,15,2,4,7,10,0.2222222222222222,0.2857142857142857,0.043478260869565216,24.0,1.0,1,2.0,1,43.5,35.24,Beginner
CAND_B52FA4A6,System Administrator,Fresher,27,2,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,1,3.0,1,51.5,10.24,Beginner
CAND_3F21C0B3,Data Engineer,Entry Level,26,10,15,2,3,7,11,0.2222222222222222,0.21428571428571427,0.043478260869565216,12.0,3.0,1,1.0,1,56.0,28.98,Beginner
CAND_DBC44A5D,Product Manager,Entry Level,23,8,0,0,0,8,0,0.0,0.0,0.0,6.0,5.0,1,2.0,1,63.5,15.93,Beginner
CAND_D80283CB,Cloud Engineer,Fresher,25,10,7,1,0,9,7,0.1,0.0,0.0,0.0,3.0,1,5.0,1,62.5,22.12,Beginner
CAND_970095ED,Full Stack Developer,Entry Level,27,10,9,7,4,3,5,0.7,0.4444444444444444,0.1111111111111111,12.0,1.0,1,2.0,1,49.5,49.75,Beginner
CAND_A819B9D4,Cloud Engineer,Mid Level,23,10,7,3,0,7,7,0.3,0.0,0.058823529411764705,48.0,1.0,1,1.0,1,41.5,33.62,Beginner
CAND_F343183F,Product Manager,Fresher,29,8,0,1,0,7,0,0.125,0.0,0.0,0.0,3.0,1,1.0,1,60.5,15.03,Beginner
CAND_E5F46640,Data Engineer,Fresher,25,10,15,1,2,8,12,0.1111111111111111,0.14285714285714285,0.0,0.0,2.0,1,3.0,1,53.5,17.88,Beginner
CAND_D56BB3E5,Full Stack Developer,Fresher,30,10,9,5,6,5,3,0.5,0.6666666666666666,0.0,0.0,3.0,1,1.0,1,62.0,36.77,Beginner
CAND_C4A34059,Machine Learning Engineer,Junior,30,10,1,1,0,9,1,0.1,0.0,0.0,24.0,1.0,1,1.0,1,52.0,25.27,Beginner
CAND_52FD9BAE,Frontend Developer,Entry Level,23,10,10,1,2,9,7,0.1,0.2222222222222222,0.10526315789473684,6.0,5.0,1,3.0,1,65.5,25.83,Beginner
CAND_0B5BBDE7,Frontend Developer,Entry Level,25,10,10,3,0,7,9,0.3,0.0,0.0,6.0,2.0,1,2.0,1,51.5,25.66,Beginner
CAND_C8E9EAE5,DevOps Engineer,Mid Level,26,10,7,1,4,9,3,0.1,0.5714285714285714,0.058823529411764705,48.0,6.0,1,2.0,1,73.0,38.25,Beginner
CAND_BAFBE51D,UI/UX Designer,Fresher,23,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,0.0,1.0,1,3.0,1,45.5,11.37,Beginner
CAND_1B1A7AED,UI/UX Designer,Fresher,26,10,7,0,2,10,5,0.0,0.2857142857142857,0.058823529411764705,0.0,8.0,1,2.0,1,83.0,16.89,Beginner
CAND_E4AACBF2,Backend Developer,Junior,23,10,9,5,2,4,7,0.5555555555555556,0.2222222222222222,0.0,36.0,0.0,0,4.0,1,42.5,49.57,Beginner
CAND_DED5B4C2,AI ML,Entry Level,31,10,12,8,3,2,8,0.8,0.2727272727272727,0.14285714285714285,12.0,3.0,1,2.0,1,65.5,56.65,Intermediate
CAND_3F2F16E2,Backend Developer,Entry Level,27,10,9,4,0,5,9,0.4444444444444444,0.0,0.058823529411764705,6.0,3.0,1,3.0,1,61.5,36.49,Beginner
CAND_CFB683E3,Mobile Developer,Fresher,27,10,15,3,4,7,11,0.3,0.26666666666666666,0.08,0.0,3.0,1,3.0,1,61.5,29.94,Beginner
CAND_4AB498F4,Mobile Developer,Entry Level,26,10,15,3,2,7,13,0.3,0.13333333333333333,0.04,12.0,1.0,1,3.0,1,50.0,31.6,Beginner
CAND_3F629188,Machine Learning Engineer,Fresher,24,10,1,4,0,6,1,0.4,0.0,0.36363636363636365,0.0,5.0,1,3.0,1,67.0,35.8,Beginner
CAND_D77C3DE8,Mobile Developer,Entry Level,26,10,15,4,1,6,14,0.4,0.06666666666666667,0.2,12.0,8.0,1,2.0,1,83.0,40.32,Beginner
CAND_F50B7C44,Data Scientist,Entry Level,22,10,9,3,4,7,5,0.3,0.4444444444444444,0.0,12.0,0.0,0,2.0,1,37.0,29.79,Beginner
CAND_44359DC7,Software Engineer,Fresher,29,10,11,5,7,5,3,0.5,0.7,0.05,0.0,2.0,1,1.0,1,55.5,35.86,Beginner
CAND_BF0AE0A2,Mobile Developer,Entry Level,24,10,15,0,3,10,12,0.0,0.2,0.04,6.0,5.0,1,1.0,1,63.0,16.5,Beginner
CAND_9B50AF4D,Data Scientist,Entry Level,28,10,9,4,5,6,4,0.4,0.5555555555555556,0.21052631578947367,12.0,7.0,1,2.0,1,81.0,45.26,Beginner
CAND_F6CA7B94,Frontend Developer,Entry Level,25,10,10,2,1,8,8,0.2,0.1111111111111111,0.05263157894736842,12.0,1.0,1,2.0,1,46.5,25.39,Beginner
CAND_9233FA45,Cloud Engineer,Entry Level,25,10,7,2,1,8,6,0.2,0.14285714285714285,0.058823529411764705,6.0,5.0,1,1.0,1,64.5,24.29,Beginner
CAND_EB3F3A5E,Machine Learning Engineer,Entry Level,25,10,1,3,0,7,1,0.3,0.0,0.18181818181818182,12.0,5.0,1,4.0,1,70.5,38.75,Beginner
CAND_59F7C146,Machine Learning Engineer,Entry Level,28,10,1,3,0,7,1,0.3,0.0,0.09090909090909091,6.0,1.0,1,1.0,1,49.0,23.23,Beginner
CAND_C620F2CD,Full Stack Developer,Entry Level,25,10,9,6,6,4,3,0.6,0.6666666666666666,0.2777777777777778,6.0,6.0,1,1.0,1,69.5,49.06,Beginner
CAND_D24B2630,System Administrator,Entry Level,22,2,0,0,0,2,0,0.0,0.0,0.0,6.0,6.0,1,3.0,1,69.0,18.2,Beginner
CAND_7FC258A2,Business Analyst,Entry Level,24,10,6,1,2,9,4,0.1,0.3333333333333333,0.0,6.0,0.0,0,2.0,1,40.0,17.08,Beginner
CAND_BD629CC7,Frontend Developer,Entry Level,26,10,10,3,3,7,6,0.3,0.3333333333333333,0.05263157894736842,12.0,2.0,1,2.0,1,53.0,33.61,Beginner
CAND_D564BE83,QA Engineer,Entry Level,21,10,8,1,1,9,7,0.1,0.125,0.0,6.0,4.0,1,1.0,1,53.5,18.68,Beginner
CAND_21CA8823,Machine Learning Engineer,Junior,24,10,1,3,0,7,1,0.3,0.0,0.18181818181818182,24.0,4.0,1,1.0,1,58.0,39.63,Beginner
CAND_7D758D07,Backend Developer,Fresher,25,10,9,3,1,6,8,0.3333333333333333,0.1111111111111111,0.058823529411764705,0.0,3.0,1,4.0,1,60.5,31.35,Beginner
CAND_4DB82579,Backend Developer,Fresher,24,10,9,4,3,5,6,0.4444444444444444,0.3333333333333333,0.11764705882352941,0.0,1.0,1,2.0,1,45.0,30.79,Beginner
CAND_F136A48D,Software Engineer,Fresher,28,10,11,4,5,6,5,0.4,0.5,0.15,0.0,3.0,1,4.0,1,65.0,39.5,Beginner
CAND_D1BCA24D,Frontend Developer,Entry Level,28,10,10,3,2,7,7,0.3,0.2222222222222222,0.05263157894736842,6.0,5.0,1,3.0,1,73.0,33.41,Beginner
CAND_59F03DBD,Cloud Engineer,Junior,24,10,7,3,0,7,7,0.3,0.0,0.11764705882352941,36.0,2.0,1,2.0,1,50.0,38.6,Beginner
CAND_CC18EBAB,Mobile Developer,Fresher,21,10,15,3,3,7,12,0.3,0.2,0.16,0.0,4.0,1,4.0,1,59.5,32.38,Beginner
CAND_A2E95EC7,Software Engineer,Junior,31,10,11,5,4,5,6,0.5,0.4,0.0,36.0,0.0,0,2.0,1,50.5,45.52,Beginner
CAND_E5936F16,Full Stack Developer,Entry Level,27,10,9,6,6,4,3,0.6,0.6666666666666666,0.2222222222222222,6.0,6.0,1,2.0,1,74.5,50.48,Intermediate
CAND_77E9FB39,DevOps Engineer,Junior,22,10,7,1,0,9,7,0.1,0.0,0.0,24.0,1.0,1,2.0,1,42.0,26.77,Beginner
CAND_64908BDD,Machine Learning Engineer,Junior,20,10,1,3,0,7,1,0.3,0.0,0.09090909090909091,24.0,3.0,1,0.0,0,45.0,35.61,Beginner
CAND_FB8F3D56,Software Engineer,Entry Level,26,10,11,6,4,4,6,0.6,0.4,0.15,6.0,3.0,1,1.0,1,56.0,43.8,Beginner
CAND_A1073639,DevOps Engineer,Entry Level,23,10,7,1,2,9,5,0.1,0.2857142857142857,0.058823529411764705,6.0,4.0,1,3.0,1,60.5,25.51,Beginner
CAND_6B0F9460,Data Scientist,Entry Level,26,10,9,3,5,7,4,0.3,0.5555555555555556,0.10526315789473684,6.0,4.0,1,3.0,1,65.0,37.13,Beginner
CAND_D10382D2,Software Engineer,Entry Level,27,10,11,5,6,5,4,0.5,0.6,0.15,6.0,2.0,1,3.0,1,56.5,44.16,Beginner
CAND_76AD82C4,Product Manager,Fresher,25,8,0,2,0,6,0,0.25,0.0,0.0,0.0,1.0,1,2.0,1,46.5,17.99,Beginner
CAND_70CF790D,Product Manager,Junior,22,8,0,0,0,8,0,0.0,0.0,0.0,24.0,1.0,1,1.0,1,40.0,20.67,Beginner
CAND_1FF0F88A,Business Analyst,Fresher,25,10,6,0,0,10,6,0.0,0.0,0.0,0.0,5.0,1,2.0,1,66.5,12.32,Beginner
CAND_1D994B65,Backend Developer,Entry Level,24,10,9,4,1,5,8,0.4444444444444444,0.1111111111111111,0.17647058823529413,6.0,1.0,1,3.0,1,47.0,35.3,Beginner
CAND_6F1BCC31,Data Engineer,Junior,23,10,15,1,4,8,10,0.1111111111111111,0.2857142857142857,0.08695652173913043,24.0,5.0,1,3.0,1,65.5,37.88,Beginner
CAND_4442562D,Mobile Developer,Entry Level,23,10,15,0,2,10,13,0.0,0.13333333333333333,0.0,6.0,4.0,1,1.0,1,56.5,14.91,Beginner
CAND_69513DC1,AI ML,Junior,32,10,12,8,2,2,9,0.8,0.18181818181818182,0.3333333333333333,24.0,4.0,1,0.0,0,68.0,62.22,Intermediate
CAND_36394A2D,Backend Developer,Entry Level,25,10,9,3,2,6,7,0.3333333333333333,0.2222222222222222,0.058823529411764705,12.0,5.0,1,1.0,1,64.5,34.16,Beginner
CAND_49BC2B31,Frontend Developer,Fresher,22,10,10,1,1,9,8,0.1,0.1111111111111111,0.0,0.0,3.0,1,0.0,0,48.0,12.51,Beginner
CAND_9DCBD213,UI/UX Designer,Fresher,24,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,0.0,6.0,1,0.0,0,66.0,9.73,Beginner
CAND_68EBE37A,UI/UX Designer,Fresher,25,10,7,0,0,10,7,0.0,0.0,0.0,0.0,4.0,1,2.0,1,61.5,12.07,Beginner
CAND_BA892CE4,QA Engineer,Junior,28,10,8,0,1,10,7,0.0,0.125,0.0,24.0,2.0,1,2.0,1,56.0,26.38,Beginner
CAND_B129708E,Mobile Developer,Entry Level,24,10,15,2,3,8,12,0.2,0.2,0.08,12.0,4.0,1,2.0,1,60.0,30.7,Beginner
CAND_5523568B,Data Engineer,Fresher,23,10,15,3,6,6,8,0.3333333333333333,0.42857142857142855,0.0,0.0,0.0,0,3.0,1,40.5,25.64,Beginner
CAND_EC8D6E39,Business Analyst,Junior,25,10,6,3,1,7,5,0.3,0.16666666666666666,0.0625,24.0,2.0,1,2.0,1,51.5,39.51,Beginner
CAND_BD90A611,Full Stack Developer,Entry Level,28,10,9,7,4,3,5,0.7,0.4444444444444444,0.0,12.0,2.0,1,1.0,1,54.0,47.98,Beginner
CAND_FDF57EAA,Data Analyst,Entry Level,27,10,7,5,3,5,4,0.5,0.42857142857142855,0.11764705882352941,12.0,3.0,1,2.0,1,59.5,45.53,Beginner
CAND_C443DBE6,Cloud Engineer,Entry Level,24,10,7,2,1,8,6,0.2,0.14285714285714285,0.0,6.0,3.0,1,4.0,1,59.0,29.13,Beginner
CAND_3D3574FA,Backend Developer,Entry Level,23,10,9,3,1,6,8,0.3333333333333333,0.1111111111111111,0.11764705882352941,12.0,1.0,1,2.0,1,43.5,31.55,Beginner
CAND_CF6375AC,AI ML,Fresher,26,10,12,8,3,2,8,0.8,0.2727272727272727,0.0,0.0,1.0,1,0.0,0,44.0,38.59,Beginner
CAND_A623D52E,System Administrator,Entry Level,25,2,0,0,0,2,0,0.0,0.0,0.0,12.0,0.0,0,4.0,1,45.5,17.77,Beginner
CAND_147EE718,Software Engineer,Entry Level,28,10,11,6,4,4,6,0.6,0.4,0.25,6.0,3.0,1,2.0,1,61.0,47.55,Beginner
CAND_8B8D8E08,AI ML,Entry Level,30,10,12,8,5,2,6,0.8,0.45454545454545453,0.14285714285714285,6.0,3.0,1,2.0,1,64.0,54.64,Intermediate
CAND_47DC32D0,Software Engineer,Entry Level,31,10,11,5,5,5,5,0.5,0.5,0.15,12.0,3.0,1,3.0,1,67.5,49.12,Beginner
CAND_8B9FCD8B,Full Stack Developer,Fresher,28,10,9,7,4,3,5,0.7,0.4444444444444444,0.2222222222222222,0.0,5.0,1,2.0,1,71.0,48.33,Beginner
CAND_C46AB515,Security Engineer,Fresher,26,10,13,0,3,10,8,0.0,0.2727272727272727,0.09523809523809523,0.0,5.0,1,2.0,1,68.0,16.56,Beginner
CAND_01296F29,AI ML,Mid Level,30,10,12,8,4,2,7,0.8,0.36363636363636365,0.0,48.0,0.0,0,2.0,1,49.0,57.09,Intermediate
CAND_15222CEC,Business Analyst,Fresher,26,10,6,2,0,8,6,0.2,0.0,0.0,0.0,0.0,0,3.0,1,45.0,16.25,Beginner
CAND_A66022F8,Business Analyst,Fresher,27,10,6,1,0,9,6,0.1,0.0,0.0625,0.0,3.0,1,1.0,1,57.5,14.81,Beginner
CAND_FCF0F1F1,QA Engineer,Entry Level,23,10,8,0,1,10,7,0.0,0.125,0.0,6.0,1.0,1,1.0,1,41.5,10.74,Beginner
CAND_9E9BDB4F,Data Analyst,Entry Level,26,10,7,7,3,3,4,0.7,0.42857142857142855,0.058823529411764705,6.0,3.0,1,0.0,0,54.0,44.62,Beginner
CAND_AD38BC34,Cloud Engineer,Entry Level,25,10,7,1,1,9,6,0.1,0.14285714285714285,0.0,6.0,4.0,1,4.0,1,65.5,25.45,Beginner
